Video Title,Like Count,View Count,Comment Count,Commenter Name,Comment,Comment Like Count,YouTube Channel,Gender of Sport,Club,Video Popularity,Language,Channel Structure
Millie & Dom Bring The Pre-Match VIBES 💃👏,376,18193,9,@SalamotUllah-m7p,I can t stop smiling watching this,2,Manchester United Women,Female,Manchester United,Average,en,Seperate
Millie & Dom Bring The Pre-Match VIBES 💃👏,376,18193,9,@ekramsaied7915,I love munted❤❤❤,1,Manchester United Women,Female,Manchester United,Average,it,Seperate
Millie & Dom Bring The Pre-Match VIBES 💃👏,376,18193,9,@no-free-will777,How is she of her leg is good?,1,Manchester United Women,Female,Manchester United,Average,en,Seperate
Millie & Dom Bring The Pre-Match VIBES 💃👏,376,18193,9,@WG_5324,Millie is the biggest fan 😂❤️,1,Manchester United Women,Female,Manchester United,Average,en,Seperate
Millie & Dom Bring The Pre-Match VIBES 💃👏,376,18193,9,@AzaleeWoolf,What happened to Millie 😢?,1,Manchester United Women,Female,Manchester United,Average,en,Seperate
Millie & Dom Bring The Pre-Match VIBES 💃👏,376,18193,9,@AngelSmith-b9n,i love how millie is still cheering  while injury hope she gets better,7,Manchester United Women,Female,Manchester United,Average,en,Seperate
Millie & Dom Bring The Pre-Match VIBES 💃👏,376,18193,9,@WOSOfan-ET7-AR23,Millie still getting involved hopefully it’s not a bad injury ❤❤❤,6,Manchester United Women,Female,Manchester United,Average,en,Seperate
Celin Bizet STUNS Benfica 😮‍💨🔥,235,2905,4,@WOSOfan-ET7-AR23,She’s got a lot of talent ❤❤❤❤,1,Manchester United Women,Female,Manchester United,Low,en,Seperate
Celin Bizet STUNS Benfica 😮‍💨🔥,235,2905,4,@RespecTheLevYT,Real street footballer,1,Manchester United Women,Female,Manchester United,Low,en,Seperate
Celin Bizet STUNS Benfica 😮‍💨🔥,235,2905,4,@KieranBobbyCalderRoberts,❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉❤❤❤❤❤❤❤,1,Manchester United Women,Female,Manchester United,Low,unknown,Seperate
Celin Bizet STUNS Benfica 😮‍💨🔥,235,2905,4,@KieranBobbyCalderRoberts,Beautiful goal yeha,2,Manchester United Women,Female,Manchester United,Low,ro,Seperate
When Grace Clinton BOOED Bayern Munich 😱🤣,294,7027,8,@PDog2402,😂,0,Manchester United Women,Female,Manchester United,Low,unknown,Seperate
When Grace Clinton BOOED Bayern Munich 😱🤣,294,7027,8,@Mickyvandevanforlife,"@spurseditss  
🤩",1,Manchester United Women,Female,Manchester United,Low,unknown,Seperate
When Grace Clinton BOOED Bayern Munich 😱🤣,294,7027,8,@AngelSmith-b9n,love grace she is my idol she is so funny,2,Manchester United Women,Female,Manchester United,Low,en,Seperate
When Grace Clinton BOOED Bayern Munich 😱🤣,294,7027,8,@austin5950,cool cheerleaders,2,Manchester United Women,Female,Manchester United,Low,en,Seperate
When Grace Clinton BOOED Bayern Munich 😱🤣,294,7027,8,@WOSOfan-ET7-AR23,She’s an icon she was making everyone laugh they all looked so happy 😂😂❤❤❤🎉🎉🎉,5,Manchester United Women,Female,Manchester United,Low,en,Seperate
When Grace Clinton BOOED Bayern Munich 😱🤣,294,7027,8,@Daisy.loves.football,I love Grace!! She’s my fav player!! I Idolise her so much!!,5,Manchester United Women,Female,Manchester United,Low,en,Seperate
When Grace Clinton BOOED Bayern Munich 😱🤣,294,7027,8,@isrifaldy1663,Hilarious 😂,3,Manchester United Women,Female,Manchester United,Low,en,Seperate
When Grace Clinton BOOED Bayern Munich 😱🤣,294,7027,8,@Em_awfc,iconic grace,3,Manchester United Women,Female,Manchester United,Low,it,Seperate
This Melvine Malard Celebration Is Too Good 😭🏎️,206,8524,3,@Daisy.loves.football,When Grace fell over 😂❤,1,Manchester United Women,Female,Manchester United,Low,en,Seperate
This Melvine Malard Celebration Is Too Good 😭🏎️,206,8524,3,@johndaley7382,The men’s team should watch this 😅,0,Manchester United Women,Female,Manchester United,Low,en,Seperate
This Melvine Malard Celebration Is Too Good 😭🏎️,206,8524,3,@WOSOfan-ET7-AR23,Love seeing the girls have so much fun❤❤❤❤❤,0,Manchester United Women,Female,Manchester United,Low,en,Seperate
This Melvine Malard Goal Is INSANE 😱🔥,342,6311,8,@KufreBassey-t6m,Shape😊,0,Manchester United Women,Female,Manchester United,Low,sq,Seperate
This Melvine Malard Goal Is INSANE 😱🔥,342,6311,8,@RicardoSaunders-d5g,💪🏾💥🥊🔥🏐,0,Manchester United Women,Female,Manchester United,Low,unknown,Seperate
This Melvine Malard Goal Is INSANE 😱🔥,342,6311,8,@allcruisetv4886,Hojlund will be fighting the defender instead of thinking about how to score... 😂,0,Manchester United Women,Female,Manchester United,Low,en,Seperate
This Melvine Malard Goal Is INSANE 😱🔥,342,6311,8,@ManirakizaIvan-gy2bo,This woman should be replace by the male striker of man u,1,Manchester United Women,Female,Manchester United,Low,en,Seperate
This Melvine Malard Goal Is INSANE 😱🔥,342,6311,8,@mikegeehan3496,What a goal wow 🎉🎉🎉🎉🎉🎉🎉,2,Manchester United Women,Female,Manchester United,Low,en,Seperate
This Melvine Malard Goal Is INSANE 😱🔥,342,6311,8,@t-w_el3943,"What a goal! GK assist 👏🏾 PTJ!

Think Geyse would’ve enjoyed playing in this tournament. Her skillset suits this format.",2,Manchester United Women,Female,Manchester United,Low,en,Seperate
This Melvine Malard Goal Is INSANE 😱🔥,342,6311,8,@Daisy.loves.football,What . A . Goal!!! 🥶,5,Manchester United Women,Female,Manchester United,Low,en,Seperate
This Melvine Malard Goal Is INSANE 😱🔥,342,6311,8,@WOSOfan-ET7-AR23,What a goal❤❤❤❤,3,Manchester United Women,Female,Manchester United,Low,en,Seperate
Simi Awujo’s ROCKET In The World Sevens Final 🚀,244,8290,4,@TahirBayramov-y4m,❤❤❤❤❤❤,1,Manchester United Women,Female,Manchester United,Low,unknown,Seperate
Simi Awujo’s ROCKET In The World Sevens Final 🚀,244,8290,4,@ericabdoll9610,"World sevens... which countries are playing? 
Oh, it's clubs... I'm confused, is it World sevens club cup or World sevens cup? Big difference.",0,Manchester United Women,Female,Manchester United,Low,en,Seperate
Simi Awujo’s ROCKET In The World Sevens Final 🚀,244,8290,4,@stephenanthonymcdonagh8907,Have that,0,Manchester United Women,Female,Manchester United,Low,en,Seperate
Simi Awujo’s ROCKET In The World Sevens Final 🚀,244,8290,4,@Jack-sc3dn,Really loved seeing ball hit the back of the net with this aspect ratio,1,Manchester United Women,Female,Manchester United,Low,en,Seperate
When Gabby George Scored In The Derby ❤️‍🔥,300,6435,5,@kazuyaagari,Nice goal👍👍👍,2,Manchester United Women,Female,Manchester United,Low,ro,Seperate
When Gabby George Scored In The Derby ❤️‍🔥,300,6435,5,@MarvelDParsons,The tournament is all paid for by the US.,0,Manchester United Women,Female,Manchester United,Low,en,Seperate
When Gabby George Scored In The Derby ❤️‍🔥,300,6435,5,@WG_5324,I love you how Gabby celebrating her goal and kiss the badge 👍,2,Manchester United Women,Female,Manchester United,Low,en,Seperate
When Gabby George Scored In The Derby ❤️‍🔥,300,6435,5,@WOSOfan-ET7-AR23,Amazing player ❤❤❤❤,4,Manchester United Women,Female,Manchester United,Low,tr,Seperate
These LIMBO Walkouts Are INSANE 😭❤️,276,4649,5,@PDog2402,What a walkout,0,Manchester United Women,Female,Manchester United,Low,en,Seperate
These LIMBO Walkouts Are INSANE 😭❤️,276,4649,5,@camillemars6558,hobby horse,0,Manchester United Women,Female,Manchester United,Low,en,Seperate
These LIMBO Walkouts Are INSANE 😭❤️,276,4649,5,@Kreelin,💯,0,Manchester United Women,Female,Manchester United,Low,unknown,Seperate
These LIMBO Walkouts Are INSANE 😭❤️,276,4649,5,@SupremeB.T.Jacobs,crazy work,0,Manchester United Women,Female,Manchester United,Low,pl,Seperate
These LIMBO Walkouts Are INSANE 😭❤️,276,4649,5,@Pixie-runner078,First can I have ur pin?,0,Manchester United Women,Female,Manchester United,Low,en,Seperate
Our Final World Sevens Walkout Is ICONIC 😂❤️,356,4759,6,@chansakkhun2592,😂😂😂😂❤❤❤,0,Manchester United Women,Female,Manchester United,Low,unknown,Seperate
Our Final World Sevens Walkout Is ICONIC 😂❤️,356,4759,6,@ssentongojumah5801,Loverly team in da tournament 😅😅😊😅😅,2,Manchester United Women,Female,Manchester United,Low,en,Seperate
Our Final World Sevens Walkout Is ICONIC 😂❤️,356,4759,6,@KufreBassey-t6m,My lovly Bevy♥️💯🌄🍾,2,Manchester United Women,Female,Manchester United,Low,cs,Seperate
Our Final World Sevens Walkout Is ICONIC 😂❤️,356,4759,6,@georgeoyinke9552,Team of the tournament 👏❤⚽,4,Manchester United Women,Female,Manchester United,Low,en,Seperate
Our Final World Sevens Walkout Is ICONIC 😂❤️,356,4759,6,@iandeeley9033,Great camaraderie between the players! GGMU!,3,Manchester United Women,Female,Manchester United,Low,en,Seperate
Our Final World Sevens Walkout Is ICONIC 😂❤️,356,4759,6,@WOSOfan-ET7-AR23,Aoife with the Irish 😂😂😂Love these girls so proud of them❤❤❤❤,5,Manchester United Women,Female,Manchester United,Low,en,Seperate
World Sevens Final! | Bayern Munich v Man Utd,358,22197,26,@db_127,Our Goal keeper is really good to be honest,0,Manchester United Women,Female,Manchester United,Average,en,Seperate
World Sevens Final! | Bayern Munich v Man Utd,358,22197,26,@NathangreenhawkJunior,We're proud coz you guys matched the best teams in world football and take such confidence for the qualifiers of the uwcl come next season and kudos to simi what a tournament she's had,3,Manchester United Women,Female,Manchester United,Average,en,Seperate
World Sevens Final! | Bayern Munich v Man Utd,358,22197,26,@GastonMedici-m5v,"MU has Lost three finals.
Two women and 1 men.
They are loosers.",0,Manchester United Women,Female,Manchester United,Average,en,Seperate
World Sevens Final! | Bayern Munich v Man Utd,358,22197,26,@paulburnett3490,No disgrace whatsoever in what United achieved in this competition: just make sure you win it next time!,1,Manchester United Women,Female,Manchester United,Average,en,Seperate
World Sevens Final! | Bayern Munich v Man Utd,358,22197,26,@eastclintwood5512,Is it true that FC Bayern got more money from this tournament win than Arsenal got from the Champions League win?,0,Manchester United Women,Female,Manchester United,Average,en,Seperate
World Sevens Final! | Bayern Munich v Man Utd,358,22197,26,@dOMINIClord-by3se,"Well done fc bayern munchen frau womens teams won frau bundesliga and 7s now well deserved , german from munchen germany fc bayern munchen mia san mia .",2,Manchester United Women,Female,Manchester United,Average,en,Seperate
World Sevens Final! | Bayern Munich v Man Utd,358,22197,26,@truthvhait,"proud of the girls regardless, bagged $1 million on a free holiday 😂. got to see players like simi shine, which will give them massive confidence going into next season. hopefully also gives the girls confidence going into uwcl qualifiers knowing we can compete with uwcl teams (benfica, roma, psg) - of course it's a different format.",1,Manchester United Women,Female,Manchester United,Average,en,Seperate
World Sevens Final! | Bayern Munich v Man Utd,358,22197,26,@babajiderotibi,"Simi had an unbelievable tournament. All I ask Marc, use our girls right and ditch favoritism come next season

GGMU❤",8,Manchester United Women,Female,Manchester United,Average,en,Seperate
World Sevens Final! | Bayern Munich v Man Utd,358,22197,26,@bobnahabwe4910,Thanks our Ladies. At least you played with the very best and reached the Finals. Congratulations still. We God forward.,12,Manchester United Women,Female,Manchester United,Average,en,Seperate
World Sevens Final! | Bayern Munich v Man Utd,358,22197,26,@farizadnan3917,"losing 3 finals game in just one week, what a season for United fans😂😂😂",3,Manchester United Women,Female,Manchester United,Average,en,Seperate
World Sevens Final! | Bayern Munich v Man Utd,358,22197,26,@kantonodeborah,Am sure the girls enjoyed the tournament,0,Manchester United Women,Female,Manchester United,Average,en,Seperate
World Sevens Final! | Bayern Munich v Man Utd,358,22197,26,@Moin2020,Byren Munich was amazing.. ❤,13,Manchester United Women,Female,Manchester United,Average,en,Seperate
World Sevens Final! | Bayern Munich v Man Utd,358,22197,26,@Codered-Kenya,"To the Finals of the Worlds Biggest Clubs?😃 That's Real Amazing,you know?🫡..Keep On Soaring,Man United Ladies 🦉🦅❤🖤🤍",9,Manchester United Women,Female,Manchester United,Average,en,Seperate
World Sevens Final! | Bayern Munich v Man Utd,358,22197,26,@iandeeley9033,"I agree, Kerrie! Despite defeat in the Cup final, they have done SO much better than the men's team! GGMU!",0,Manchester United Women,Female,Manchester United,Average,en,Seperate
World Sevens Final! | Bayern Munich v Man Utd,358,22197,26,@kerriewalton5789,Man utd ladies have done amazing this season,18,Manchester United Women,Female,Manchester United,Average,en,Seperate
A Derby Win At World Sevens! | Man City v Man Utd,624,30993,34,@Tkson328,Ladies Manchester is RED ♥️,0,Manchester United Women,Female,Manchester United,Average,de,Seperate
A Derby Win At World Sevens! | Man City v Man Utd,624,30993,34,@Katungi-y5g,Why are they few,0,Manchester United Women,Female,Manchester United,Average,en,Seperate
A Derby Win At World Sevens! | Man City v Man Utd,624,30993,34,@salimbarasahpower3,Nowadays I watch man utd ladies.,0,Manchester United Women,Female,Manchester United,Average,so,Seperate
A Derby Win At World Sevens! | Man City v Man Utd,624,30993,34,@dbossgreatone,TAKE A BOW LADIES ...DOING US PROUD!,0,Manchester United Women,Female,Manchester United,Average,de,Seperate
A Derby Win At World Sevens! | Man City v Man Utd,624,30993,34,@DAVIDFBLANGO,"Please what league is this because am sure its not the women's super cup?

And how many player in the field per team?",0,Manchester United Women,Female,Manchester United,Average,en,Seperate
A Derby Win At World Sevens! | Man City v Man Utd,624,30993,34,@Kreelin,Rampant 💯,0,Manchester United Women,Female,Manchester United,Average,id,Seperate
A Derby Win At World Sevens! | Man City v Man Utd,624,30993,34,@Nwagbokenyi247,"What a hit.
 And the celebration 🫰",1,Manchester United Women,Female,Manchester United,Average,en,Seperate
A Derby Win At World Sevens! | Man City v Man Utd,624,30993,34,@Talie-e3k,Rasmus should learn from Malard,0,Manchester United Women,Female,Manchester United,Average,en,Seperate
A Derby Win At World Sevens! | Man City v Man Utd,624,30993,34,@Isaac_Don,Oh how I wish Rasmus could hold the ball like this 0:04 😢,0,Manchester United Women,Female,Manchester United,Average,en,Seperate
A Derby Win At World Sevens! | Man City v Man Utd,624,30993,34,@jamyangrinchen9302,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,1,Manchester United Women,Female,Manchester United,Average,unknown,Seperate
A Derby Win At World Sevens! | Man City v Man Utd,624,30993,34,@jjs7721,Gabby!! A true red ❤,1,Manchester United Women,Female,Manchester United,Average,en,Seperate
A Derby Win At World Sevens! | Man City v Man Utd,624,30993,34,@kenspedding4594,Utter 💩💩💩,0,Manchester United Women,Female,Manchester United,Average,no,Seperate
A Derby Win At World Sevens! | Man City v Man Utd,624,30993,34,@DesmondAdjobu,This is wonderful 🎉🎉🎉❤❤❤❤❤❤ we are red❤,2,Manchester United Women,Female,Manchester United,Average,en,Seperate
A Derby Win At World Sevens! | Man City v Man Utd,624,30993,34,@amygdala2005,Winning everywhere else except where it matters,6,Manchester United Women,Female,Manchester United,Average,en,Seperate
A Derby Win At World Sevens! | Man City v Man Utd,624,30993,34,@rosemarymungai2415,So as a fan and man of manchester united have just realized that have been watching and supporting the wrong zone now given myself a transfer this window 2025-2026 am on the Girls side,2,Manchester United Women,Female,Manchester United,Average,en,Seperate
A Derby Win At World Sevens! | Man City v Man Utd,624,30993,34,@philiprobinson9015,I wish our men were as good as our women,0,Manchester United Women,Female,Manchester United,Average,en,Seperate
A Derby Win At World Sevens! | Man City v Man Utd,624,30993,34,@nelssor9266,Rasmus should take some classes from this striker,5,Manchester United Women,Female,Manchester United,Average,en,Seperate
A Derby Win At World Sevens! | Man City v Man Utd,624,30993,34,@ImmortalJonathan,I now prefer seeing Man utd women's football than men's these days despite losing FA Cup Final,11,Manchester United Women,Female,Manchester United,Average,en,Seperate
